level,sigma,k,n,chunk,pred,lin,chunk_lin,floor,dev,rho,rho_total,rel
worlds/l/catapult.json,0.1,2,1016,0.1266927570104599,0.009764774702489376,0.0031013954430818558,0.1216801255941391,0.12327572703361511,0.05637045204639435,0.6823894521302981,0.9755203413654832,0.07707445108076057
worlds/l/catapult.json,0.1,3,1008,0.14325100183486938,0.004524463787674904,0.007754428777843714,0.14489200711250305,0.14636051654815674,0.0708245038986206,-0.7138890135373746,0.9458682405112774,0.031584168555347465
worlds/l/catapult.json,0.1,4,996,0.21371451020240784,0.020773528143763542,0.09247159957885742,0.2910653352737427,0.21193145215511322,0.0873691514134407,-3.451415230908597,0.5673124885564481,0.09720223546865886
worlds/l/catapult.json,0.1,5,992,0.21756190061569214,0.028737526386976242,0.0337308906018734,0.2198685258626938,0.21641986072063446,0.08672260493040085,-0.17375762087721425,0.844959570097447,0.13208896551119523
worlds/l/catapult.json,0.1,6,980,0.23529447615146637,0.043034620583057404,0.8262744545936584,1.0443763732910156,0.23386290669441223,0.10250484198331833,-18.200226315436836,-2.5116610815026523,0.18289685880834142
worlds/l/catapult.json,0.1,7,976,0.24461393058300018,0.056411948055028915,0.041571103036403656,0.2752515375614166,0.2866680920124054,0.1255551278591156,0.2630798178454724,0.8300542289749188,0.2306162528053067
worlds/l/catapult.json,0.2,1,1020,0.0638745054602623,0.01861620880663395,0.030705595389008522,0.07723963260650635,0.054852548986673355,0.08190038800239563,-0.6494011056680069,0.5192824560009919,0.29144975248717175
worlds/l/catapult.json,0.2,2,1016,0.13407741487026215,0.03782430663704872,0.039624590426683426,0.13951417803764343,0.12327572703361511,0.11218541115522385,-0.04759594952816237,0.7044648387274954,0.2821079648175556
worlds/l/catapult.json,0.2,3,1008,0.15620973706245422,0.03266283497214317,0.02975967712700367,0.15174804627895355,0.14636051654815674,0.1403687298297882,0.08888260457536801,0.8094889749727608,0.20909602427078053
worlds/l/catapult.json,0.2,4,996,0.23893916606903076,0.07841227948665619,0.19404439628124237,0.3596953749656677,0.21193145215511322,0.1668459177017212,-1.4746684773303125,0.18789205020837008,0.32816838183825614
worlds/l/catapult.json,0.2,5,992,0.25121554732322693,0.07360590249300003,0.30140164494514465,0.4880791902542114,0.21641986072063446,0.16945374011993408,-3.0948026549067604,-0.19977305607341922,0.29299899340344115
