level,sigma,k,n,chunk,pred,lin,lin_clip,chunk_lin,floor,dev,rho,rho_clip,rho_total,rel
worlds/l/catapult.json,0.05,3,1008,0.0777600109577179,0.0005672211991623044,6.187790131662041e-05,6.187790131662041e-05,0.07827950268983841,0.0791543498635292,0.035982146859169006,0.8909104571408751,0.8909104571408751,0.9992042452083724,0.007294510278177966
worlds/l/catapult.json,0.05,4,996,0.09730368107557297,0.0012043447932228446,0.0014106163289397955,0.001403922331519425,0.0978720635175705,0.09793602675199509,0.046883318573236465,-0.17127282558756707,-0.16571461878662497,0.9855029500081892,0.012377176072994244
worlds/l/catapult.json,0.05,5,992,0.11422213912010193,0.010406961664557457,0.0058099860325455666,0.005748950410634279,0.10649906098842621,0.11602520942687988,0.04179592803120613,0.4417212035735284,0.44758608747323125,0.9491343265210915,0.09111159837073948
worlds/l/catapult.json,0.05,6,980,0.1236991137266159,0.029274193570017815,0.01619749516248703,0.01620098575949669,0.1082967147231102,0.10668783634901047,0.06052149832248688,0.44669713535418243,0.4465778973296982,0.8690573062771922,0.23665645361627993
worlds/l/catapult.json,0.05,7,976,0.12618280947208405,0.01681307703256607,0.011824588291347027,0.011508041992783546,0.12323145568370819,0.1365630328655243,0.06086736544966698,0.2967029016495075,0.3155302880910462,0.9062900220654618,0.1332438000303496
worlds/l/catapult.json,0.1,1,1020,0.028187748044729233,0.0045107039622962475,0.002246753079816699,0.002246753079816699,0.02733732759952545,0.030647940933704376,0.041944555938243866,0.5019063324490591,0.5019063324490591,0.9202932750693146,0.1600235660946918
worlds/l/catapult.json,0.1,2,1016,0.07802905142307281,0.00840494129806757,0.0020209599751979113,0.0018171170959249139,0.06821583211421967,0.07377855479717255,0.05637045204639435,0.7595509708482364,0.7838037136151447,0.9740999033265151,0.10771553856903955
worlds/l/catapult.json,0.1,3,1008,0.07804283499717712,0.001943432493135333,0.0014087507734075189,0.0014087507734075189,0.07850750535726547,0.0791543498635292,0.0708245038986206,0.27512235264998275,0.27512235264998275,0.9819490056523642,0.024902125777537792
worlds/l/catapult.json,0.1,4,996,0.09642783552408218,0.011473259888589382,0.010573944076895714,0.010573944076895714,0.09542085975408554,0.09793602675199509,0.0873691514134407,0.07838363467980658,0.07838363467980658,0.8903434467918245,0.11898286243005024
worlds/l/catapult.json,0.1,5,992,0.11629240959882736,0.019084690138697624,0.01027153991162777,0.01018101628869772,0.10259534418582916,0.11602520942687988,0.08672260493040085,0.4617916331373709,0.4665348918579565,0.911674889641883,0.16410950813156136
worlds/l/catapult.json,0.1,6,980,0.11435623466968536,0.030205490067601204,0.027979815378785133,0.025059273466467857,0.10877096652984619,0.10668783634901047,0.10250484198331833,0.0736844422598314,0.1703735509543427,0.7553275913674142,0.26413505266983367
worlds/l/catapult.json,0.1,7,976,0.10545158386230469,0.036327093839645386,0.024525703862309456,0.024522071704268456,0.1057145968079567,0.1365630328655243,0.1255551278591156,0.3248646872064548,0.3249646720292715,0.7674221385395753,0.3444907369725252
worlds/l/catapult.json,0.2,1,1020,0.03633169084787369,0.011981332674622536,0.009846013970673084,0.009846013970673084,0.03455479070544243,0.030647940933704376,0.08190038800239563,0.17822046694957694,0.17822046694957694,0.7289965388096072,0.32977635763747404
worlds/l/catapult.json,0.2,2,1016,0.0843769907951355,0.030854806303977966,0.015649372711777687,0.015622315928339958,0.07098056375980377,0.07377855479717255,0.11218541115522385,0.4928059973022716,0.4936829039070699,0.8145303291299658,0.3656779652037177
worlds/l/catapult.json,0.2,3,1008,0.08735840767621994,0.015226676128804684,0.008496487513184547,0.00857926718890667,0.08187352120876312,0.0791543498635292,0.1403687298297882,0.4419998533290185,0.43656336311789967,0.9027398994647953,0.17430120962414905
worlds/l/catapult.json,0.2,4,996,0.11171536892652512,0.052902042865753174,0.04077424108982086,0.041122306138277054,0.10507213324308395,0.09793602675199509,0.1668459177017212,0.22925015970949214,0.2226707342355183,0.6350167261530688,0.4735431066834385
worlds/l/catapult.json,0.2,5,992,0.13299281895160675,0.05177196487784386,0.045878760516643524,0.04410881549119949,0.11961012333631516,0.11602520942687988,0.16945374011993408,0.11383003088844257,0.14801735658914228,0.6550282874044664,0.3892839123643403
worlds/l/catapult.json,0.2,6,980,0.12345568090677261,0.053079746663570404,0.045375652611255646,0.04227970540523529,0.11098573356866837,0.10668783634901047,0.19371365010738373,0.1451418768281767,0.20346821409657134,0.632453911573976,0.4299498109256997
