level,predictor,k,n,frac,pred,lin,lin_clip,chunk,chunk_lin_clip,rs_pred,top_pred,d_pred,rs_noise,top_noise,d_noise,e,e_pred,e_noise,je,je_pred,je_noise,cos_fix,cos_spur,clip,rho_clip,res,rho_chunk,share_pred,top1_pred,share_noise,top1_noise,bound_dims
worlds_l_car_launch,phys0.1,9,418,0.81640625,58.34805679321289,27.391559600830078,27.80561065673828,45.62995910644531,38.79354476928711,4.779655933380127,4.210479736328125,289.3127136230469,6.336405277252197,5.964787006378174,347.958251953125,1.581188678741455,1.2981107234954834,1.0009899139404297,0.24312110245227814,0.1430303156375885,0.17258252203464508,0.8434513807296753,-0.12441802769899368,0.017942583188414574,0.5234526703214448,0.4694511026803603,0.1498229336828958,0.016520725527491564,0.01455338648481957,0.018210245745532146,0.01714224902814409,2
worlds_l_car_launch,phys0.1,10,410,0.80078125,93.7041015625,39.67054748535156,39.945648193359375,58.50410079956055,43.386810302734375,6.6223626136779785,6.202511787414551,399.92578125,6.40987491607666,5.942625045776367,485.03289794921875,1.7588047981262207,1.39199697971344,1.1571686267852783,0.20520660281181335,0.1360124945640564,0.14872784912586212,0.7771511077880859,0.05148356407880783,0.013414634391665459,0.5737043787062416,0.4233597764009463,0.25839710875343846,0.016558979001001773,0.015509157144178363,0.013215340532937936,0.012252004082408735,2
worlds_l_car_launch,phys0.1,11,388,0.7578125,130.7293701171875,63.41415023803711,61.6268424987793,88.98145294189453,66.24357604980469,9.321146011352539,8.323357582092285,396.8205261230469,12.345974922180176,10.817049026489258,531.3915405273438,1.8624359369277954,1.4621421098709106,1.2523441314697266,0.5694178342819214,0.2918786406517029,0.4086361825466156,0.8110101222991943,0.04272190481424332,0.054123710840940475,0.5285922173147763,0.4850795975012489,0.25553501477367224,0.02348957626365885,0.020975118559041883,0.02323329217835919,0.02035608059502529,2
worlds_l_car_launch,phys0.1,12,384,0.75,145.99978637695312,51.25107955932617,56.71125793457031,102.80267333984375,81.39875793457031,8.996755599975586,8.291637420654297,462.54278564453125,11.946598052978516,9.928129196166992,595.9231567382812,2.058771848678589,1.590166449546814,1.4062503576278687,0.34615078568458557,0.21749365329742432,0.26399099826812744,0.7893275618553162,0.0628126785159111,0.0416666679084301,0.6115661581301978,0.35103530512710696,0.2082038794313904,0.019450645170995453,0.017926206348890073,0.020047212325775162,0.016660082904828698,2
worlds_l_car_launch,phys0.1,13,372,0.7265625,181.61973571777344,98.55137634277344,92.87104797363281,112.75932312011719,95.74864196777344,10.193108558654785,8.769773483276367,585.6557006835938,20.34252166748047,18.700551986694336,552.0015869140625,2.222076654434204,1.71539306640625,1.4142862558364868,0.5232787728309631,0.2632664740085602,0.3725969195365906,0.740054726600647,-0.02565087005496025,0.0672043040394783,0.48865112259634025,0.5426248196722221,0.15085831203707278,0.01740460913597717,0.014974281771764608,0.03685228838055399,0.03387771417694439,2
worlds_l_car_launch,phys0.1,14,354,0.69140625,187.9777374267578,97.52389526367188,101.372314453125,117.13920593261719,90.75426483154297,11.660115242004395,9.575307846069336,508.86297607421875,22.372873306274414,21.058637619018555,666.911865234375,2.312091112136841,1.7130950689315796,1.5502164363861084,0.5020915865898132,0.30253440141677856,0.375761479139328,0.7551745176315308,0.013061728328466415,0.04378531128168106,0.4607217011928185,0.5188055596300085,0.22524432269288064,0.02291405700599397,0.018817065293177778,0.0335469714553839,0.03157634271751613,2
worlds_l_car_launch,phys0.1,15,336,0.65625,178.87913513183594,93.70278930664062,92.17620849609375,102.62220764160156,70.38954162597656,7.904658317565918,7.108526229858398,660.4196166992188,14.937414169311523,13.57933235168457,693.039794921875,2.520906686782837,1.9347734451293945,1.7241613864898682,0.5410811901092529,0.3207765221595764,0.4019955098628998,0.7392869591712952,-0.03484726697206497,0.061011902987957,0.48470117306773175,0.5238329737986525,0.314090553656715,0.011969145249006151,0.010763650942694367,0.021553472511625957,0.01959387101748658,2
worlds_l_car_launch,phys0.1,16,323,0.630859375,203.7819366455078,115.7515869140625,114.19345092773438,127.96378326416016,92.62640380859375,13.110445976257324,12.70619010925293,788.0284423828125,25.950363159179688,24.52947425842285,1007.0237426757812,2.820347309112549,2.1220877170562744,2.01496958732605,0.6661418080329895,0.3325071930885315,0.5018603205680847,0.7078190445899963,-0.13036182522773743,0.06501547992229462,0.4396291800564176,0.5680169146464638,0.2761514121743197,0.016637021294072105,0.016124024750721437,0.025769365765127346,0.02435838721463025,2
worlds_l_car_launch,phys0.1,17,311,0.607421875,172.80108642578125,105.47091674804688,103.18836212158203,116.67540740966797,88.36398315429688,8.430095672607422,8.065447807312012,831.267578125,14.696239471435547,13.482678413391113,924.3679809570312,100.75080108642578,100.06997680664062,2.0445497035980225,0.36308395862579346,0.2226427048444748,0.29873067140579224,0.7132428288459778,0.03913501277565956,0.05144694447517395,0.40284888101151006,0.6103602641025468,0.24265117117581325,0.0101412540251146,0.009702589177728267,0.0158986894550588,0.014585834528184342,2
worlds_l_car_launch,phys0.1,18,296,0.578125,102.246826171875,66.94467163085938,65.1363525390625,107.27055358886719,83.25186157226562,12.307380676269531,11.092928886413574,940.91845703125,17.037925720214844,15.851663589477539,916.673095703125,142.48953247070312,141.8856201171875,2.0939948558807373,0.4890660047531128,0.25515151023864746,0.3642987608909607,0.5917189121246338,0.10544750094413757,0.059121619910001755,0.3629498833580467,0.6547359378992033,0.22390759824599515,0.013080177760675786,0.01178946889979559,0.018586697700717476,0.01729260263422336,2
