predictor,k,rho_clip,res,rho_chunk,share_pred,top1_pred,share_noise,top1_noise,e,e_pred,e_noise,je,je_pred,je_noise,cos_fix,cos_spur,clip,levels,variant
phys0.1,31,0.18730146285143634,0.833463861645059,0.017942148828195947,0.017205570507650786,0.008336201789815145,0.017556240020792566,0.010335871620282221,4.581510305404663,4.589664697647095,3.357536554336548,0.7460140287876129,0.4898823946714401,0.5423394441604614,0.5570720136165619,0.06617224402725697,0.07640111073851585,10,all
phys0.2,1,0.5042204019942031,0.48819619154869404,0.0956178644557037,0.010556381112138311,0.006560686339149205,0.011333766759494426,0.011333766759494426,0.49918635189533234,0.43972231447696686,0.17869842052459717,0.059836866334080696,0.04898087494075298,0.023864072747528553,0.9067954421043396,0.056154919788241386,0.0015761009126435965,12,all
phys0.2,2,0.4169777768745787,0.5852365146748326,-0.034128920874663404,0.011482117058812615,0.006693193873184899,0.014348189070705493,0.009245669391585987,0.810977429151535,0.743850439786911,0.30438540130853653,0.10998793691396713,0.09372944012284279,0.04439343698322773,0.8234089314937592,0.055020520463585854,0.007812499767169356,12,all
phys0.2,3,0.4515666304891209,0.5492882646125397,0.020563942645347,0.011350568967126193,0.008703536287097684,0.013213349377260146,0.009243102659918914,0.9557945132255554,0.9091465771198273,0.3936905860900879,0.17867647111415863,0.16263572126626968,0.07239937037229538,0.773026317358017,0.027285254560410976,0.013958579394966364,12,all
phys0.2,4,0.30714427248674697,0.7436535106783311,-0.07261807683293037,0.011739129884023768,0.00827211752303155,0.01487983339966737,0.010538343865178719,1.1385018527507782,1.0726783573627472,0.48461757600307465,0.1977732554078102,0.1713237762451172,0.07543681934475899,0.7935856580734253,0.08662662655115128,0.014985218644142151,12,all
phys0.2,5,0.3707631000280737,0.6326819446946286,-0.04617414717611679,0.01631006237084421,0.011636584383764633,0.016209150392692762,0.012892769276467755,1.2620071172714233,1.2123042345046997,0.5509836077690125,0.21756912767887115,0.21468845754861832,0.07968777045607567,0.7334330081939697,0.042621880769729614,0.01744125410914421,12,all
phys0.2,6,0.35155583920872235,0.6636533971173317,4.4893390117872745e-05,0.014454188260475117,0.010998869914402366,0.014350999924549945,0.009075011730830897,1.4216279983520508,1.3848270177841187,0.6022801995277405,0.2486293986439705,0.2415931075811386,0.10726509615778923,0.706299901008606,0.08350886404514313,0.01973640453070402,12,all
phys0.2,7,0.371270401208383,0.6236395399828856,0.012230784224188107,0.015292131907078177,0.00821003247904301,0.015464376508145625,0.010193978339086002,1.6434460878372192,1.6080695986747742,0.6922556161880493,0.2719908803701401,0.2437683641910553,0.1248057521879673,0.7307909727096558,0.09678803756833076,0.02846804354339838,12,all
phys0.2,8,0.25517625980875386,0.7657801880863178,-0.32725418526027594,0.01972740478604597,0.013722748846195322,0.014601952297321905,0.011633351468177767,1.8328332901000977,1.8207021355628967,0.8229927122592926,0.34977833926677704,0.32131148874759674,0.15427229553461075,0.6860407888889313,-0.06528247334063053,0.03302669618278742,12,all
phys0.2,9,0.1799095175947134,0.8232771340753696,-0.0384112370471954,0.01853995667753337,0.012349705900184428,0.015900908487650373,0.011763745380582337,2.0582607984542847,2.0263139605522156,0.8599196672439575,0.3875288665294647,0.35556380450725555,0.16087604314088821,0.6246050000190735,0.00727598718367517,0.028656328096985817,12,all
phys0.2,10,0.3561001104379438,0.6423742010738822,-0.049647303984605595,0.01902241421848056,0.013694746546102454,0.014186974348204488,0.010350376090360509,2.3587523102760315,2.231449604034424,0.9103567004203796,0.4474657028913498,0.4155769646167755,0.1912890151143074,0.639365553855896,0.03907824773341417,0.037877075374126434,12,all
phys0.2,11,0.30938955737380297,0.7020518686239119,-0.063214389865621,0.01918734750424942,0.011285204719602825,0.016837633134775442,0.008049023837135433,2.4682751893997192,2.3456143140792847,0.9528450667858124,0.48762474954128265,0.3992680460214615,0.18828942626714706,0.6115764677524567,0.030828219838440418,0.045399073511362076,12,all
phys0.2,12,0.2601893068077593,0.7553738596439257,-0.02679402567154887,0.01870594497871967,0.009730311398252839,0.014788277482962166,0.00960387898606129,2.7460654973983765,2.5772218704223633,1.0597970485687256,0.5279723405838013,0.4692169725894928,0.18716256320476532,0.5844739675521851,0.04724046401679516,0.057182736694812775,12,all
phys0.2,13,0.26766683074527015,0.7272761912929067,-0.008860781738775858,0.01910323553747296,0.011326116414506267,0.020055625677100574,0.011702538908916978,3.0625990629196167,2.892103672027588,1.1015716195106506,0.4302865266799927,0.42196762561798096,0.19745243340730667,0.6071934998035431,0.07080423645675182,0.0466147530823946,12,all
phys0.2,14,0.21086384996772095,0.8225071937718209,-0.038454688704705586,0.020412681685795,0.01151878331244571,0.01935915014462082,0.012085341924310116,3.4564476013183594,3.432689070701599,1.1602665781974792,0.5310742259025574,0.46448974311351776,0.20799888670444489,0.571245014667511,0.05865505151450634,0.0558758657425642,12,all
phys0.2,15,0.2558693467132458,0.7383150394807048,0.042176135281614735,0.017772228705871945,0.011030937114807682,0.020106008813203576,0.011884861977748865,3.8311911821365356,3.8171995878219604,1.206505537033081,0.5148838311433792,0.49433065950870514,0.2506873309612274,0.6184788346290588,0.07202951051294804,0.05598703399300575,12,all
phys0.2,16,0.20709718034167435,0.8221051139148352,-0.180091986195817,0.021923495525874907,0.011508360844989062,0.015307797004408532,0.009773319376179878,4.129764795303345,4.094866156578064,1.2865142226219177,0.5723275244235992,0.5476182699203491,0.28988781571388245,0.5656339824199677,-0.07260119915008545,0.05577905289828777,12,all
phys0.2,17,0.20404777894031684,0.821851559511448,-0.08485092936198113,0.017783037928182883,0.009790457593578678,0.017231683061157736,0.011935695145060148,4.360138416290283,4.1964263916015625,1.3554510474205017,0.6472384333610535,0.5807521343231201,0.2876603603363037,0.5828460454940796,-0.004139923810726032,0.050794897601008415,12,all
phys0.2,18,0.25621133679184277,0.7533013284579693,-0.14479119237557014,0.020291791294145257,0.012252775916292421,0.017580118329551263,0.010781165428608103,4.387873411178589,4.295724868774414,1.6302068829536438,0.5661963224411011,0.46859443187713623,0.30762821435928345,0.5786400735378265,0.016478335484862328,0.06345565803349018,12,all
phys0.2,19,0.2511565314477879,0.8037766063614676,0.028569600257892513,0.018293238092094325,0.012399156394708587,0.01651307372342336,0.008864322532030707,4.366236925125122,4.318509578704834,1.7574912309646606,0.5522235631942749,0.5752023905515671,0.2810986042022705,0.5746902823448181,0.02380117028951645,0.0578853040933609,12,all
phys0.2,20,0.2964499617773735,0.7264327223812374,-0.04399769225435923,0.023728352369404723,0.013184018069145306,0.018965255974365755,0.010208353889834751,4.465020656585693,4.363548755645752,1.6959223747253418,0.6210242807865143,0.5755639672279358,0.27409178018569946,0.5656759738922119,-0.03603621944785118,0.05518476665019989,12,all
phys0.2,21,0.1793301058906222,0.8240000792630344,0.009281675979572135,0.017359510129041248,0.010803241286294948,0.022790968765024046,0.01089810737194482,4.453752279281616,4.445944547653198,1.8158832788467407,0.5902623534202576,0.5548019707202911,0.25988946110010147,0.5582953095436096,0.020750319585204124,0.06823959946632385,12,all
phys0.2,22,0.20910790383831224,0.8160435234166281,-0.02459433026889546,0.018689603503923284,0.009791319077299597,0.020711682939595744,0.010935887120530483,4.608839988708496,4.664903163909912,1.963334858417511,0.5873474776744843,0.5565327107906342,0.24357322603464127,0.5745066106319427,0.03553706221282482,0.07139166072010994,12,all
phys0.2,23,0.13168157226663874,0.8846487211829847,-0.018365147793250602,0.01855348732809439,0.010033827182406757,0.018864125245680166,0.011836044095746873,4.729562997817993,4.826964378356934,2.153231918811798,0.6169616878032684,0.5667681097984314,0.35007213056087494,0.5469693243503571,0.0236170906573534,0.07022108510136604,12,all
phys0.2,24,0.20241443506351853,0.8110753538232651,-0.02134599847244112,0.020223388962468968,0.009036410201676216,0.021924534765081983,0.01226579798456688,4.723649501800537,4.751310110092163,2.322229743003845,0.7108853459358215,0.6777678728103638,0.38735896348953247,0.5407180190086365,-0.07721847668290138,0.06565707176923752,12,all
phys0.2,25,0.10784322888966141,0.8915823119087039,-0.0779018895268383,0.0175500557034249,0.01150742996782627,0.018668118900780815,0.011723598032385898,4.798732280731201,4.727327108383179,2.4754446148872375,0.7674917876720428,0.6101207137107849,0.3476293683052063,0.498972550034523,-0.012357756379060447,0.06473692506551743,12,all
phys0.2,26,0.1507136093133683,0.878162543144654,0.03605360871681251,0.017208376313299488,0.00981020517180518,0.020596123919286016,0.01254845905872377,4.750596284866333,4.655207395553589,2.605875849723816,0.70378777384758,0.6029610335826874,0.3754334896802902,0.5438436567783356,0.04140440560877323,0.09195243194699287,12,all
phys0.2,27,0.18604094368478424,0.8334663769769484,-0.02940914361175695,0.015455001068415495,0.00885610369281517,0.01645758140373537,0.011010558404973244,4.734519958496094,4.713327646255493,2.6978771090507507,0.6789597868919373,0.6408193111419678,0.3881259709596634,0.5185340344905853,0.03179743140935898,0.0893014669418335,12,all
phys0.2,28,0.12252610741651526,0.8789057596086279,0.001955041681637404,0.013594468603875474,0.0098974012309488,0.01625832375683606,0.01090880534707147,5.04852819442749,5.074077606201172,3.6215872764587402,0.6487486362457275,0.573535680770874,0.448855459690094,0.4406817853450775,0.0672478899359703,0.07552870362997055,11,all
phys0.2,29,0.1989326751446001,0.8219581016358276,0.0014335795383315642,0.01613273272378114,0.01031267282432529,0.018789123763254333,0.015652261113556713,5.163853645324707,5.23629093170166,3.687021017074585,0.7727677226066589,0.6711552739143372,0.38970115780830383,0.46532896161079407,0.050147414207458496,0.08702792227268219,11,all
phys0.2,30,0.23338447721732225,0.8325244086641287,0.03573969143770339,0.020754957239947767,0.009455070531384887,0.017925959281555215,0.01674242876402484,5.179065227508545,5.1466429233551025,3.1790465116500854,0.6497897207736969,0.5355924069881439,0.3846043795347214,0.5248928964138031,0.060711031779646873,0.06914595142006874,10,all
phys0.2,31,0.10978808761480668,0.9052718998641696,-0.02588112592992109,0.01678621038058667,0.008125065598337394,0.02139938072255182,0.008930359655483226,5.287866115570068,5.302154541015625,3.357536554336548,0.767402172088623,0.6195627152919769,0.4150446355342865,0.49350474774837494,0.013161692768335342,0.07438214868307114,10,all
phys0.3,1,0.4333325811200968,0.5708926836806076,0.00013301835887646885,0.00781108460253686,0.005523386731301967,0.010983355581643987,0.010983355581643987,0.6933657974004745,0.6547495722770691,0.17869842052459717,0.07966189458966255,0.07868026196956635,0.023923221044242382,0.8712406754493713,0.0918455459177494,0.0057043652050197124,12,all
phys0.3,2,0.3665157194122483,0.637003250528036,0.0012045513771704597,0.01195742301192459,0.007218614532782748,0.012488515105631629,0.008793079028408335,1.097912222146988,1.053953856229782,0.30438540130853653,0.15115245431661606,0.14839466661214828,0.041941119357943535,0.7886819541454315,0.09400131925940514,0.007839135825634003,12,all
phys0.3,3,0.3522262954252281,0.7078895411301442,-0.06994221190510608,0.01431298374162075,0.00857505766864791,0.012756686827834492,0.009193175445438559,1.3379814624786377,1.3197291493415833,0.3936905860900879,0.24797813594341278,0.232354074716568,0.0691930539906025,0.7071512639522552,0.08984151855111122,0.023243801668286324,12,all
phys0.3,4,0.3310536999675353,0.7166410418028565,-0.011190503666748064,0.012077560096701676,0.008943230241666076,0.015021441070464528,0.010501654292598273,1.5627319812774658,1.5558977127075195,0.48461757600307465,0.25458812713623047,0.24128086119890213,0.07909561693668365,0.7422962486743927,0.09487371146678925,0.02614791225641966,12,all
phys0.3,5,0.3599698321495669,0.6821782194084239,-0.0557639012248774,0.013851441609383522,0.009910216277585922,0.015311587590073679,0.011967684282434828,1.7394564747810364,1.7153671979904175,0.5509836077690125,0.2915140390396118,0.2719320058822632,0.09622413292527199,0.7137528657913208,0.0806397870182991,0.03624687157571316,12,all
phys0.3,6,0.30477431683455397,0.6991278484564396,-0.1435165372374677,0.017565189792791924,0.011756591720536046,0.01319727402161015,0.01010447188227414,2.0247230529785156,2.0267430543899536,0.6022801995277405,0.3555780500173569,0.33807194232940674,0.09788282588124275,0.6285675764083862,0.102000892162323,0.025746612809598446,12,all
phys0.3,7,0.2885058820499007,0.7130229945179518,-0.03737736088167709,0.016369606254939294,0.008423792619359575,0.0170588987536289,0.012782819972353397,2.287309408187866,2.294405460357666,0.6922556161880493,0.4198103994131088,0.4212809354066849,0.1297311708331108,0.65589839220047,0.11275765672326088,0.04721611738204956,12,all
phys0.3,8,0.25087455563582906,0.761465338578331,-0.49370218906375374,0.01726470304993117,0.012496232513746576,0.013229955406039768,0.010842463083440432,2.7219544649124146,2.6691761016845703,0.8229927122592926,0.48074211180210114,0.4812205582857132,0.15488982200622559,0.6268170475959778,-0.024978868663311005,0.04954906366765499,12,all
phys0.3,9,0.23326067516232296,0.8298712492650637,-0.22410815261339379,0.01783252144787481,0.014058836822250322,0.015120393623146757,0.010924702930305695,2.9262889623641968,2.9231297969818115,0.8599196672439575,0.4297402948141098,0.4136541187763214,0.1465730294585228,0.6029503345489502,0.037412699311971664,0.04952153190970421,12,all
phys0.3,10,0.2502479104210492,0.770289791052035,-0.1759606787911353,0.020247370241082648,0.012177144111420138,0.014839024815100778,0.012027930110705925,3.1615207195281982,3.099387049674988,0.9103567004203796,0.5683851838111877,0.5976853668689728,0.16617919504642487,0.6277878880500793,0.06872764602303505,0.05795479007065296,12,all
phys0.3,11,0.2511406422962372,0.7761735848283413,-0.0962800320039372,0.017053348538106188,0.009945257630473613,0.01660934712737861,0.008861639372040372,3.39475154876709,3.3204829692840576,0.9528450667858124,0.6073634028434753,0.5488713830709457,0.1940331682562828,0.5954359769821167,0.026992683298885822,0.05384586751461029,12,all
phys0.3,12,0.232138755705723,0.7832322329074046,-0.07589309550130696,0.0204558576772962,0.01224615834255035,0.01589653424679352,0.009191618650430049,3.866861939430237,3.882268190383911,1.0597970485687256,0.5417869836091995,0.5406087934970856,0.21529065072536469,0.5444658100605011,0.048748161643743515,0.0585073996335268,12,all
phys0.3,13,0.23867485994395066,0.7793407974539632,-0.02833804229152248,0.01799091783200353,0.011211763038316776,0.020388051461974754,0.012674616333515529,4.2910332679748535,4.362478256225586,1.1015716195106506,0.7314384877681732,0.6175167858600616,0.2778850942850113,0.5768534243106842,0.06907005421817303,0.06651219725608826,12,all
phys0.3,14,0.15429505353895712,0.8691539405002833,-0.062234842922898825,0.018600783425635363,0.011547432931939633,0.019634960721968388,0.011717111078508027,4.612863540649414,4.602744817733765,1.1602665781974792,0.6249223351478577,0.5658837258815765,0.2172042652964592,0.5431160032749176,0.05997624062001705,0.051017679274082184,12,all
phys0.3,15,0.17057874428924236,0.8212757346782802,-0.03529968884807133,0.018207062401858577,0.00945362198261751,0.01815038506136105,0.010959827039325683,4.664333343505859,4.850001811981201,1.206505537033081,0.5269186496734619,0.4747435450553894,0.18260636925697327,0.5391598641872406,0.058689648285508156,0.04767090082168579,12,all
phys0.3,16,0.2457210432651586,0.7747897997301092,-0.2277012168114826,0.021872715822038202,0.012609513505090195,0.017866837315810666,0.00962932292388503,4.810540199279785,4.92351508140564,1.2865142226219177,0.5263113677501678,0.4804956912994385,0.20987122505903244,0.5573600232601166,-0.033266618847846985,0.05698762647807598,12,all
phys0.3,17,0.19411348373002074,0.8327950006353004,-0.2958300061544743,0.02169869637715537,0.012141393280081347,0.019376156323831918,0.010520826159152723,4.863256931304932,4.930108308792114,1.3554510474205017,0.530381053686142,0.49714013934135437,0.26335005462169647,0.5396464169025421,0.013294570613652468,0.07402824610471725,12,all
phys0.3,18,0.29485616553229244,0.7654265169754124,-0.17898609469308402,0.021994331707055663,0.012024513043000715,0.017582671871048533,0.00979028678104648,4.926393270492554,5.085540056228638,1.6302068829536438,0.6558864712715149,0.6213034391403198,0.24712535738945007,0.5336818099021912,0.014665172435343266,0.07901398092508316,12,all
phys0.3,19,0.19466303776816934,0.8444776971412155,-0.14247225560486632,0.022097692754640415,0.014453286491934947,0.018197632636116755,0.008344515086884313,4.934532880783081,5.0491414070129395,1.7574912309646606,0.6911671459674835,0.6830726563930511,0.21918757259845734,0.5528847277164459,0.014859141781926155,0.07366098091006279,12,all
phys0.3,20,0.1515294610837602,0.857893204515531,-0.11062395727243202,0.019580636105379988,0.0118740153546917,0.019648330897350824,0.011133002424115454,5.060686826705933,5.183436632156372,1.6959223747253418,0.6840124428272247,0.6656801998615265,0.2131233662366867,0.5197885632514954,0.0009588829707354307,0.06061262637376785,12,all
phys0.3,21,0.19453649827206587,0.8190176942858428,-0.021771130734397848,0.021430344934887595,0.012729057084645367,0.016562421710706758,0.012841462350260756,5.0551207065582275,5.185579061508179,1.8158832788467407,0.6098005473613739,0.5989030003547668,0.24779412895441055,0.5352301001548767,-0.017964033409953117,0.07527481764554977,12,all
phys0.3,22,0.25305916487410035,0.7727887519326238,-0.004932926317606223,0.01957623174998989,0.010863765190248311,0.018043799692659533,0.015005333748452917,5.118380069732666,5.231734275817871,1.963334858417511,0.8544166684150696,0.7852450609207153,0.29677440226078033,0.5440008342266083,0.07993334904313087,0.07717742770910263,12,all
phys0.3,23,0.1883266615639898,0.8383879127439242,-0.0642011335457836,0.02015567883605733,0.008996308877584415,0.01731095892254244,0.009919218718824497,5.314401388168335,5.209112167358398,2.153231918811798,0.7237492501735687,0.7162985801696777,0.27286992967128754,0.5437865257263184,0.021169799380004406,0.08190416172146797,12,all
phys0.3,24,0.14360045683925443,0.8929552380765864,-0.09545119804338276,0.01859369814802414,0.008937146409461763,0.015714250776069135,0.012262756162262075,5.4289305210113525,5.323220729827881,2.322229743003845,0.7590871453285217,0.7530323266983032,0.3066544905304909,0.46734826266765594,-0.04035817796830088,0.08248964324593544,12,all
phys0.3,25,0.20041411545479432,0.8124532524830286,-0.021939782788719442,0.01851322844821992,0.008871786385016798,0.020238938667802898,0.010232364228621775,5.550600051879883,5.41045069694519,2.4754446148872375,0.8847528100013733,0.8291405439376831,0.28500571846961975,0.5079518258571625,0.01640497799962759,0.08774079009890556,12,all
phys0.3,26,0.14041398599326615,0.8564139144439101,0.0029253430107147316,0.017716787845687598,0.00968265595817389,0.02175141980086512,0.01242180445228221,5.765522718429565,5.552152872085571,2.605875849723816,0.7883966267108917,0.7412221729755402,0.31180787086486816,0.47296595573425293,0.028651485219597816,0.08855472132563591,12,all
phys0.3,27,0.0854132892522661,0.9247411046162224,0.009350174794920174,0.02033767464223623,0.01130093946126344,0.020760900064625682,0.015995333739795524,6.049139976501465,5.835790157318115,2.6978771090507507,0.7339439988136292,0.7749111950397491,0.2986588031053543,0.447466179728508,0.024037066381424665,0.0866440199315548,12,all
phys0.3,28,0.17277644349659926,0.8294958225914121,-0.0561522829182044,0.01901901706847228,0.009835650491812705,0.017397066875800442,0.012557989584286885,6.587827682495117,6.440460681915283,3.6215872764587402,0.8329361081123352,0.7259137630462646,0.39732298254966736,0.4315245449542999,0.059108905494213104,0.0952380895614624,11,all
phys0.3,29,0.16947442706492344,0.8483035272886786,-0.0705274009946335,0.01897873742733934,0.0095531023884293,0.016067139943205192,0.011446573367852982,6.897472858428955,6.8070149421691895,3.687021017074585,0.6805578470230103,0.5769084095954895,0.36979347467422485,0.4747767448425293,0.056148797273635864,0.07741935551166534,11,all
phys0.3,30,0.09679701576783972,0.9186067127808881,-0.09676563747449085,0.018987805426543956,0.009465276227793739,0.016371295262435664,0.01054031318654931,7.291731834411621,7.299361944198608,3.1790465116500854,0.7593680620193481,0.6692580282688141,0.2750300392508507,0.47201794385910034,0.07040616869926453,0.08394531160593033,10,all
phys0.3,31,0.05996509416764911,0.938647567904671,-0.1759658776872265,0.018129305770899135,0.010215396499832125,0.018646610835164584,0.010593155814142913,7.685159921646118,7.770164251327515,3.357536554336548,0.8768569827079773,0.8105491399765015,0.3814164102077484,0.45578858256340027,0.03742801956832409,0.07330667972564697,10,all
learned,1,0.5740406845182225,0.5794533363500555,0.1646272302420395,0.007118637085785478,0.0034622817667112216,0.012971248379376814,0.010865469895582971,0.5245783627033234,0.49644501507282257,0.17126458883285522,0.04697431065142155,0.04120744206011295,0.026298479177057743,0.864600658416748,0.0418938584625721,0.0016486055101267993,10,survivors
learned,2,0.49107319802163263,0.5380034916555148,0.14555318216911278,0.008142631580422418,0.0035898763282253728,0.013895774483008633,0.010468550762282525,0.788797527551651,0.7575757503509521,0.23637093603610992,0.06408671475946903,0.048839226365089417,0.03564196638762951,0.8589079976081848,0.1395348310470581,0.006554344668984413,10,survivors
learned,3,0.45181245358038186,0.5451228088585243,0.10259769028338411,0.009007564527315711,0.004202629168924761,0.013417112842245737,0.010192065924700532,1.014469027519226,0.9805302023887634,0.27487891912460327,0.10277950391173363,0.0704130232334137,0.056246351450681686,0.8481116890907288,0.10016967728734016,0.006545569311128929,10,survivors
learned,4,0.40063257860426005,0.5878255182783625,0.16503362683105616,0.007669339991440663,0.0041605357856119435,0.016087528122904027,0.014257742608489866,1.3364813923835754,1.2820923328399658,0.3485846072435379,0.09479520842432976,0.07708195969462395,0.06949356198310852,0.7976738214492798,0.06242971681058407,0.0071594202890992165,10,survivors
learned,5,0.4079986640951652,0.5912998744710495,0.1459086016913687,0.00925048167616713,0.004302987033186515,0.017728635039331947,0.015002787629935389,1.4572186470031738,1.39419287443161,0.3762017637491226,0.10471368581056595,0.07468347623944283,0.08662525191903114,0.7316983044147491,0.07909149304032326,0.006687685148790479,10,survivors
learned,6,0.3009598034722191,0.7112224211243472,0.04526583821614061,0.008866887933458738,0.004507723516215127,0.01322247290616154,0.010960759028862711,1.6319926977157593,1.5384379625320435,0.42819808423519135,0.14214158803224564,0.06853432767093182,0.14141397923231125,0.7121395766735077,0.08507438376545906,0.010122950654476881,10,survivors
learned,7,0.2887617840340894,0.7492365602673077,0.20710048697552214,0.012094571616420833,0.005573043659766976,0.014517381367863402,0.009951936311580927,1.795187771320343,1.7040725350379944,0.4906195402145386,0.1618540659546852,0.12903929501771927,0.16198230534791946,0.6646724343299866,0.13797638565301895,0.013972508255392313,10,survivors
learned,8,0.31430595147922746,0.7426755633957843,0.027114193858257918,0.012927150830072917,0.005453403812283876,0.012143945796730997,0.010440247312727047,2.0960012078285217,2.0145211815834045,0.5785576850175858,0.22416440397500992,0.09753000363707542,0.18171189725399017,0.6895938813686371,-0.116358682513237,0.016958435531705618,10,survivors
learned,9,0.40296282152003937,0.5984157179465162,0.21661029571174245,0.014367301380369436,0.006972400084945228,0.013301489399097637,0.008701045372667087,2.164274275302887,2.0645099878311157,0.6023793369531631,0.18087805807590485,0.10654718801379204,0.16534651815891266,0.662370502948761,-0.038073038682341576,0.024291562847793102,10,survivors
learned,10,0.3177883357349174,0.6944443599978274,0.15613836787424712,0.013197042480103584,0.008644560370775083,0.021255349718890718,0.012810737507632314,2.197834312915802,2.116538882255554,0.6496025323867798,0.20956287533044815,0.14368971437215805,0.1965797021985054,0.6384983062744141,0.008662613574415445,0.022883412428200245,10,survivors
learned,11,0.31659796178423616,0.6880368321842361,0.14592221629579916,0.014210724693000595,0.006961723813973681,0.012569774663780696,0.007427738447593823,2.43065869808197,2.333683967590332,0.7586950957775116,0.2431662380695343,0.18048419803380966,0.2330009639263153,0.6843022406101227,0.03567807096987963,0.034544868394732475,10,survivors
learned,12,0.45691476109039564,0.5585024734975743,0.16575766886061916,0.015554544400240976,0.00697912153725929,0.013172132150151655,0.006465030022976267,2.572861075401306,2.5254989862442017,0.8872484862804413,0.2702578157186508,0.19047369062900543,0.26200151443481445,0.6595850884914398,0.04596397653222084,0.030733083374798298,10,survivors
learned,13,0.35548681268602267,0.6697637397608032,0.13254448330414137,0.01788787058815202,0.007209822890321677,0.014272049053993471,0.009436407744969323,2.7490439414978027,2.677280068397522,0.9468295276165009,0.27683310210704803,0.21980466693639755,0.2494567111134529,0.6245356798171997,0.022789754439145327,0.043843282386660576,10,survivors
learned,14,0.26777360015226137,0.7444828279027695,0.09008352173866618,0.015605821424257349,0.008058951805176063,0.017938299149438938,0.010876991171045106,2.838536858558655,2.726025342941284,1.080438494682312,0.31079354882240295,0.22743842005729675,0.28383368253707886,0.6542618870735168,0.08213156461715698,0.03594804368913174,10,survivors
learned,15,0.28203512240509837,0.7405424277045933,0.1465730348602871,0.015234726865949705,0.010331794142820986,0.01816636765529656,0.013222001617622978,2.9536306858062744,2.8627625703811646,1.1516209244728088,0.37148866057395935,0.2315838411450386,0.23476899415254593,0.6082113087177277,0.021565392147749662,0.042998163029551506,10,survivors
learned,16,0.2769718707573421,0.7397471687542985,0.12470544062217681,0.016427639114645107,0.00906358307211742,0.01310561570790196,0.007228940608463816,3.0856053829193115,2.9940147399902344,1.225853145122528,0.5962351411581039,0.24049856513738632,0.3589247465133667,0.5786795616149902,-0.13305506482720375,0.048133330419659615,10,survivors
learned,17,0.25319670937848776,0.7677772898476126,0.06551165598684033,0.014184830625195918,0.007477661474932318,0.022183739225798985,0.017324657621424357,3.1926960945129395,3.048422932624817,1.2869271636009216,0.47786547243595123,0.2964949682354927,0.33882735669612885,0.5554471611976624,-0.09093497321009636,0.04854629002511501,10,survivors
learned,18,0.28312485643326274,0.7113043826322195,0.13411403402230232,0.011472026182495166,0.006556985841252699,0.014064555531802726,0.007366711992427052,3.4230202436447144,3.2817325592041016,1.6239534616470337,0.5111616253852844,0.28071701526641846,0.3602256327867508,0.5728281438350677,-0.06982477381825447,0.05140198580920696,10,survivors
learned,19,0.2706354784313976,0.7265631407308173,0.07782406191129876,0.01492834939243634,0.0068726606921411006,0.016142210807012478,0.008022622372988616,3.581933379173279,3.413334608078003,1.7130655646324158,0.4783812314271927,0.35836098343133926,0.3642035126686096,0.5760110318660736,-0.06404626928269863,0.06173722259700298,10,survivors
learned,20,0.30010527542235454,0.721144296408653,0.15458092242155352,0.015160872459487173,0.008425886626548758,0.015093418793777777,0.006541835329651182,3.696204423904419,3.572969675064087,1.6959223747253418,0.7156445980072021,0.2306913435459137,0.4451543688774109,0.5751166641712189,-0.04188893735408783,0.06130323372781277,10,survivors
learned,21,0.30462372940758703,0.7113330747846917,0.16478628912564464,0.013830334056361335,0.00847187890482633,0.016144614699202912,0.0076064701370918576,3.893910050392151,3.772646188735962,1.8158832788467407,0.520795613527298,0.2658110782504082,0.44786006212234497,0.5812673270702362,-0.02776801399886608,0.06057118810713291,10,survivors
learned,22,0.25325778671222204,0.7598780421778424,0.1335060217553074,0.014433034054864645,0.007643465409077896,0.01743230426840427,0.010105641996028931,3.9252469539642334,3.9140197038650513,1.963334858417511,0.5580189824104309,0.3600139915943146,0.3895718902349472,0.559628039598465,-0.03458019718527794,0.06165712885558605,10,survivors
learned,23,0.20828218352504113,0.8133199697722091,0.011597273210286252,0.014179585864458276,0.00650361726399525,0.013550992433591709,0.006857240402525557,4.0366562604904175,3.919230103492737,2.153231918811798,0.7379654049873352,0.31755830347537994,0.4958716928958893,0.5336215198040009,-0.0372788505628705,0.058256881311535835,10,survivors
learned,24,0.30855447950269915,0.721640601425352,-0.07609138458784642,0.015312417500866097,0.006945041206764944,0.01791301687581224,0.01088968626528719,4.08486533164978,3.9817270040512085,2.322229743003845,0.5602867305278778,0.419286385178566,0.4256599545478821,0.5328532755374908,-0.11540960147976875,0.0705544464290142,10,survivors
learned,25,0.21701132979715432,0.813086566998332,0.05384964012960791,0.014686805370081366,0.00755176285102104,0.026398112627896292,0.020629662214244473,4.149548292160034,4.122303605079651,2.4754446148872375,0.8785288333892822,0.3918953090906143,0.5179538279771805,0.5454545319080353,-0.08741968870162964,0.08224369212985039,10,survivors
learned,26,0.2519234063174291,0.7813478743612086,0.11999395533493584,0.017633692419167027,0.007523319247455326,0.016945238975134714,0.010027198800750411,4.134145736694336,4.240976810455322,2.605875849723816,0.5959818959236145,0.38887354731559753,0.4598342627286911,0.556490421295166,-0.07636129483580589,0.09322819858789444,10,survivors
