level,predictor,k,err,ratio
worlds/l/mjc_walker.json,phys0.1,3,1.3184353113174438,1.64994129643139
worlds/l/mjc_walker.json,phys0.1,4,1.7828762531280518,1.5606109776038184
worlds/l/mjc_walker.json,phys0.1,5,2.043344497680664,1.3571964727873682
worlds/l/mjc_walker.json,phys0.1,6,2.335725784301758,1.3438486488117733
worlds/l/mjc_walker.json,phys0.1,7,2.6652801036834717,1.3981124035850425
worlds/l/mjc_walker.json,phys0.2,1,0.9712050557136536,4.001016084796672
worlds/l/mjc_walker.json,phys0.2,2,1.662858247756958,2.91525913268682
worlds/l/mjc_walker.json,phys0.2,3,2.174081802368164,2.7207306393840525
worlds/l/mjc_walker.json,phys0.2,4,2.581942319869995,2.2600601252383044
worlds/l/mjc_walker.json,phys0.2,5,2.8477461338043213,1.8914828177921412
worlds/l/mjc_walker.json,phys0.2,6,3.1092770099639893,1.7889076434846602
worlds/l/mjc_walker.json,phys0.2,7,3.514814853668213,1.8437485187493348
worlds/l/mjc_walker.json,phys0.3,1,1.3766282796859741,5.671214186341186
worlds/l/mjc_walker.json,phys0.3,2,2.2248942852020264,3.9005990997411413
worlds/l/mjc_walker.json,phys0.3,3,2.827967643737793,3.539028847545266
worlds/l/mjc_walker.json,phys0.3,4,3.0122525691986084,2.6367250214695725
worlds/l/mjc_walker.json,phys0.3,5,3.373579502105713,2.240743157173289
worlds/l/mjc_walker.json,phys0.3,6,3.881182909011841,2.2330200073661897
worlds/l/mjc_walker.json,phys0.3,7,4.286642074584961,2.248621991333675
worlds/l/h17_unicycle.json,hold,1,2.956855297088623,15.917829425401358
worlds/l/h17_unicycle.json,hold,2,2.97237491607666,12.910959921097092
worlds/l/h17_unicycle.json,hold,3,3.087739944458008,11.464221169393634
worlds/l/h17_unicycle.json,hold,4,3.3407177925109863,8.80670974911034
worlds/l/h17_unicycle.json,hold,5,3.4239180088043213,7.806531543177794
worlds/l/h17_unicycle.json,hold,6,3.843855142593384,6.879924024369896
worlds/l/h17_unicycle.json,hold,7,4.2736101150512695,8.21207478033911
worlds/l/h17_unicycle.json,learned,1,0.19980084896087646,1.0756007694867893
worlds/l/h17_unicycle.json,learned,2,0.40824243426322937,1.7732627463499055
worlds/l/h17_unicycle.json,learned,3,0.7444385290145874,2.7639659094216036
worlds/l/h17_unicycle.json,learned,4,0.9245549440383911,2.4372866985364454
worlds/l/h17_unicycle.json,learned,5,0.9461097717285156,2.157129860386649
worlds/l/h17_unicycle.json,learned,6,1.4064502716064453,2.517334981093573
worlds/l/h17_unicycle.json,learned,7,1.7080249786376953,3.282103063604246
worlds/l/h17_unicycle.json,noise,1,0.18575744330883026,1.0
worlds/l/h17_unicycle.json,noise,2,0.23022106289863586,1.0
worlds/l/h17_unicycle.json,noise,3,0.26933708786964417,1.0
worlds/l/h17_unicycle.json,noise,4,0.37933778762817383,1.0
worlds/l/h17_unicycle.json,noise,5,0.43859657645225525,1.0
worlds/l/h17_unicycle.json,noise,6,0.5587060451507568,1.0
worlds/l/h17_unicycle.json,noise,7,0.520405650138855,1.0
worlds/l/h17_unicycle.json,oracle,1,0.0,0.0
worlds/l/h17_unicycle.json,oracle,2,0.0,0.0
worlds/l/h17_unicycle.json,oracle,3,0.0,0.0
worlds/l/h17_unicycle.json,oracle,4,0.0,0.0
worlds/l/h17_unicycle.json,oracle,5,0.0,0.0
worlds/l/h17_unicycle.json,oracle,6,0.0,0.0
